видел;133;0.0
больше;133;0.0
нужно;132;0.0
графа;132;0.0
слова;131;0.0
этих;131;0.0
– А;129;0.0
которую;129;0.0
тоже;129;0.0
Ну;128;0.0
всем;127;0.0
два;126;0.0
Не;126;0.0
глядя;125;0.0
всего;125;0.0
улыбаясь;125;0.0
вперед;125;0.0
m;124;0.0
хотел;124;0.0
Вы;124;0.0
графиня;123;0.0
сказать;123;0.0
вместе;123;0.0
чтоб;123;0.0
ж;122;0.0
князю;122;0.0
тому;122;0.0
видимо;121;0.0
чего;121;0.0
могу;120;0.0
Ростова;120;0.0
нас;118;0.0
отца;117;0.0
свои;117;0.0
ваше;117;0.0
– Что;117;0.0
потом;116;0.0
которых;115;0.0
лица;114;0.0
вышел;114;0.0
особенно;114;0.0
котором;114;0.0
назад;113;0.0
тех;111;0.0
Когда;110;0.0
Элен;110;0.0
re;108;0.0
Пьеру;108;0.0
тот;107;0.0
подумал;107;0.0
должен;107;0.0
офицер;107;0.0
смотрел;107;0.0
подошел;107;0.0
Да;106;0.0
письмо;106;0.0
– Нет;106;0.0
эта;106;0.0
много;106;0.0
разговор;105;0.0
Кутузов;105;0.0
тебя;105;0.0
mon;105;0.0
говорили;104;0.0
Михайловна;103;0.0
могла;103;0.0
здесь;102;0.0
комнаты;102;0.0
свой;100;0.0
лошадь;99;0.0
лице;99;0.0
милый;99;0.0
Ты;98;0.0
государя;98;0.0
солдат;98;0.0
одно;98;0.0
совершенно;98;0.0
люди;97;0.0
совсем;97;0.0
обратился;97;0.0
Княжна;97;0.0
жизнь;95;0.0
нельзя;95;0.0
видеть;95;0.0
ne;93;0.0
Вот;93;0.0
чувство;93;0.0
les;93;0.0
стоял;93;0.0
двери;92;0.0
Нет;92;0.0
делать;92;0.0
своем;92;0.0
je;91;0.0
комнату;91;0.0
моя;91;0.0
дома;90;0.0
234;90;0.0
такой;90;0.0
сделать;89;0.0
ту;89;0.0
тут;89;0.0
Bourienne;89;0.0
тогда;88;0.0
этим;88;0.0
такое;87;0.0
против;87;0.0
уж;87;0.0
одного;87;0.0
продолжал;87;0.0
lle;87;0.0
приехал;87;0.0
pas;87;0.0
Они;87;0.0
которым;87;0.0
друга;87;0.0
той;86;0.0
долго;86;0.0
несмотря;85;0.0
первый;85;0.0
те;85;0.0
собой;85;0.0
государь;84;0.0
всю;84;0.0
кого;84;0.0
очевидно;84;0.0
знаете;84;0.0
комнате;83;0.0
сделал;83;0.0
Павловна;83;0.0
голосом;83;0.0
дела;82;0.0
дверь;82;0.0
прямо;82;0.0
сына;82;0.0
чувствовал;82;0.0
одна;82;0.0
сидел;82;0.0
проговорил;81;0.0
Москве;80;0.0
нам;80;0.0
закричал;80;0.0
времени;80;0.0
тотчас;80;0.0
Так;79;0.0
одной;79;0.0
своими;79;0.0
какой;79;0.0
Денисова;79;0.0
своему;79;0.0
можно;78;0.0
княгиня;78;0.0
генерал;78;0.0
лицом;78;0.0
почти;78;0.0
кроме;78;0.0
a;77;0.0
пошел;77;0.0
три;77;0.0
старый;77;0.0
Ах;77;0.0
лучше;76;0.0
молодой;76;0.0
давно;76;0.0
Ростовых;75;0.0
таким;75;0.0
Андрею;75;0.0
весело;75;0.0
С;75;0.0
Наташи;75;0.0
Граф;75;0.0
глаз;74;0.0
люблю;74;0.0
выражение;74;0.0
сын;74;0.0
вошел;73;0.0
думала;73;0.0
Дмитриевна;73;0.0
двух;73;0.0
княжны;73;0.0
остановился;73;0.0
Багратион;72;0.0
me;72;0.0
поехал;72;0.0
взял;72;0.0
хотя;72;0.0
un;71;0.0
Ростову;71;0.0
сейчас;71;0.0
отец;71;0.0
– Ах;71;0.0
ехать;71;0.0
знает;71;0.0
nous;71;0.0
ce;70;0.0
других;70;0.0
подле;70;0.0
руками;70;0.0
ко;70;0.0
армии;70;0.0
Бориса;69;0.0
слишком;69;0.0
стали;69;0.0
Болконский;69;0.0
– Не;69;0.0
Ежели;68;0.0
– Вот;68;0.0
слово;68;0.0
войска;68;0.0
быстро;68;0.0
другие;68;0.0
Наташе;68;0.0
pour;68;0.0
никто;68;0.0
– Как;68;0.0
доме;68;0.0
ясно;68;0.0
s;67;0.0
голоса;67;0.0
нынче;67;0.0
Наташу;67;0.0
говорит;66;0.0
est;66;0.0
qui;66;0.0
если;66;0.0
улыбнулся;66;0.0
Долохова;66;0.0
мимо;65;0.0
минуты;65;0.0
обращаясь;65;0.0
куда;65;0.0
увидал;64;0.0
гостиной;64;0.0
буду;64;0.0
стояли;63;0.0
лошади;63;0.0
императора;63;0.0
крикнул;63;0.0
des;63;0.0
знать;63;0.0
весь;63;0.0
любви;63;0.0
молча;62;0.0
место;61;0.0
прибавил;61;0.0
Берг;61;0.0
– Вы;61;0.0
думаю;61;0.0
матери;61;0.0
вся;61;0.0
впереди;61;0.0
должно;61;0.0
видно;61;0.0
стороны;60;0.0
пор;60;0.0
тяжело;60;0.0
Андреич;60;0.0
дня;60;0.0
Жюли;59;0.0
Марьи;59;0.0
говорю;59;0.0
стала;59;0.0
кажется;59;0.0
видом;59;0.0
ну;59;0.0
выражением;59;0.0
мать;59;0.0
часто;59;0.0
t;58;0.0
около;58;0.0
ноги;58;0.0
французов;58;0.0
головой;58;0.0
Кутузова;58;0.0
дать;58;0.0
этому;58;0.0
всей;57;0.0
После;57;0.0
Анатоля;57;0.0
указывая;57;0.0
та;57;0.0
таки;57;0.0
начал;56;0.0
года;56;0.0
Бонапарте;56;0.0
Бог;56;0.0
Только;56;0.0
каждый;56;0.0
две;56;0.0
милая;55;0.0
женщины;55;0.0
рукой;55;0.0
правда;55;0.0
Ему;55;0.0
знаешь;55;0.0
сама;55;0.0
знала;55;0.0
гостиную;54;0.0
тихо;54;0.0
стало;54;0.0
вами;54;0.0
У;54;0.0
Наполеон;54;0.0
гостей;54;0.0
кричал;54;0.0
d;53;0.0
e;53;0.0
наш;53;0.0
душе;53;0.0
du;53;0.0
en;53;0.0
сидела;53;0.0
взгляд;53;0.0
свете;53;0.0
Несвицкий;53;0.0
посмотрел;53;0.0
понимаю;53;0.0
го;53;0.0
старик;53;0.0
невольно;53;0.0
вечер;52;0.0
ma;52;0.0
Петербурге;52;0.0
такие;52;0.0
Мне;52;0.0
вечера;52;0.0
Николая;52;0.0
понял;52;0.0
видела;52;0.0
понять;52;0.0
точно;52;0.0
тысяч;52;0.0
могли;52;0.0
il;51;0.0
дальше;51;0.0
радостно;51;0.0
желая;51;0.0
которому;51;0.0
солдаты;51;0.0
отвечала;51;0.0
вопрос;51;0.0
командир;51;0.0
une;51;0.0
наконец;51;0.0
вышла;51;0.0
оглянулся;51;0.0
ch;50;0.0
сиятельство;50;0.0
поспешно;50;0.0
Ведь;50;0.0
лошадей;50;0.0
зачем;50;0.0
самого;50;0.0
смотрела;50;0.0
По;50;0.0
платье;49;0.0
чуть;49;0.0
взглянул;49;0.0
встал;49;0.0
нею;49;0.0
хотелось;49;0.0
полк;49;0.0
сторон;49;0.0
Мы;49;0.0
зная;48;0.0
лет;48;0.0
взглядом;48;0.0
мысли;48;0.0
ведь;48;0.0
ними;48;0.0
сел;48;0.0
вид;48;0.0
имел;48;0.0
брат;48;0.0
слышал;48;0.0
Теперь;48;0.0
смотрели;48;0.0
сражения;48;0.0
рад;48;0.0
дочери;47;0.0
увидав;47;0.0
письма;47;0.0
государю;47;0.0
любовь;47;0.0
завтра;47;0.0
спросила;47;0.0
неприятеля;47;0.0
За;47;0.0
верно;46;0.0
старого;46;0.0
молодого;46;0.0
– Это;46;0.0
положение;46;0.0
скоро;46;0.0
сюда;46;0.0
– �?;46;0.0
– Ты;46;0.0
должны;46;0.0
сердито;46;0.0
говорят;46;0.0
шепотом;46;0.0
вокруг;46;0.0
Лицо;46;0.0
мной;46;0.0
думать;46;0.0
звуки;45;0.0
ожидая;45;0.0
графини;45;0.0
пока;45;0.0
другое;45;0.0
бывает;45;0.0
Москву;45;0.0
заметил;45;0.0
�?з;45;0.0
�?лья;45;0.0
plus;45;0.0
cher;45;0.0
мост;45;0.0
деле;44;0.0
Потом;44;0.0
глазах;44;0.0
скажу;44;0.0
спокойно;44;0.0
желал;44;0.0
обеда;44;0.0
шел;44;0.0
брата;44;0.0
какое;44;0.0
иногда;44;0.0
хочет;44;0.0
дом;44;0.0
всё;43;0.0
места;43;0.0
месте;43;0.0
спрашивал;43;0.0
штаб;43;0.0
сидели;43;0.0
comme;43;0.0
графу;43;0.0
стараясь;43;0.0
самых;43;0.0
повторил;43;0.0
никого;43;0.0
наши;43;0.0
другого;43;0.0
одну;43;0.0
стола;43;0.0
послышался;43;0.0
какая;43;0.0
середине;43;0.0
любил;43;0.0
легко;43;0.0
узнал;43;0.0
собою;43;0.0
Марье;42;0.0
оно;42;0.0
право;42;0.0
каким;42;0.0
деньги;42;0.0
своею;42;0.0
О;42;0.0
Графиня;42;0.0
говорите;42;0.0
слезы;42;0.0
dans;42;0.0
сторону;42;0.0
�?пполит;42;0.0
жены;41;0.0
слушал;41;0.0
кабинет;41;0.0
гусар;41;0.0
офицера;41;0.0
Тушин;41;0.0
князем;41;0.0
Анны;41;0.0
«Что;41;0.0
слов;41;0.0
Петербург;41;0.0
столь;41;0.0
скорее;41;0.0
успел;41;0.0
почему;40;0.0
дорогу;40;0.0
батюшка;40;0.0
Через;40;0.0
видал;40;0.0
хотела;40;0.0
ближе;40;0.0
последнее;40;0.0
наших;40;0.0
улыбнулась;40;0.0
чувствовала;40;0.0
княжне;40;0.0
p;39;0.0
тобой;39;0.0
утра;39;0.0
Je;39;0.0
дороге;39;0.0
маленькой;39;0.0
мало;39;0.0
Болконского;39;0.0
почувствовал;39;0.0
страх;39;0.0
просто;39;0.0
прошу;39;0.0
большой;39;0.0
равно;39;0.0
Наташей;39;0.0
адъютант;39;0.0
Багратиона;39;0.0
далеко;39;0.0
начала;39;0.0
такого;38;0.0
страшно;38;0.0
всеми;38;0.0
Сперанский;38;0.0
именно;38;0.0
прошел;38;0.0
tout;38;0.0
Бога;38;0.0
Еще;38;0.0
сколько;38;0.0
– Но;38;0.0
Безухова;38;0.0
руке;38;0.0
c’est;38;0.0
главнокомандующего;38;0.0
минут;38;0.0
общества;38;0.0
моего;38;0.0
si;37;0.0
весьма;37;0.0
ночь;37;0.0
мысль;37;0.0
– Так;37;0.0
руках;37;0.0
русские;37;0.0
Его;37;0.0
отвечая;37;0.0
оглядываясь;37;0.0
Вера;37;0.0
хоть;37;0.0
офицеров;37;0.0
должна;37;0.0
Несмотря;37;0.0
хочу;37;0.0
хотите;36;0.0
плечами;36;0.0
Старый;36;0.0
поцеловал;36;0.0
говоря;36;0.0
самой;36;0.0
самый;36;0.0
шагами;36;0.0
Билибин;36;0.0
коли;36;0.0
император;36;0.0
положении;36;0.0
ума;36;0.0
просить;36;0.0
раза;36;0.0
случилось;36;0.0
жить;36;0.0
Боже;36;0.0
близко;36;0.0
России;36;0.0
делал;36;0.0
сзади;36;0.0
дочь;36;0.0
То;36;0.0
могло;36;0.0
орудия;35;0.0
ногу;35;0.0
смотреть;35;0.0
командира;35;0.0
собак;35;0.0
тоном;35;0.0
самом;35;0.0
пришел;35;0.0
домой;35;0.0
вопросительно;35;0.0
испытывал;35;0.0
дядюшка;35;0.0
главное;35;0.0
ехал;35;0.0
уехал;35;0.0
столу;35;0.0
остановилась;35;0.0
оба;35;0.0
армию;35;0.0
пять;35;0.0
хочешь;35;0.0
свет;34;0.0
se;34;0.0
нашей;34;0.0
вошла;34;0.0
смерти;34;0.0
полка;34;0.0
сказали;34;0.0
идти;34;0.0
деревне;34;0.0
особенности;34;0.0
войск;34;0.0
одним;34;0.0
часов;34;0.0
моей;34;0.0
маленькая;34;0.0
виноват;34;0.0
строго;34;0.0
сердце;34;0.0
получил;34;0.0
год;33;0.0
здоровье;33;0.0
вспомнил;33;0.0
таких;33;0.0
навстречу;33;0.0
новые;33;0.0
полку;33;0.0
прелесть;33;0.0
продолжала;33;0.0
денег;33;0.0
prince;33;0.0
другим;33;0.0
серьезно;33;0.0
вполне;33;0.0
испуганно;33;0.0
боюсь;33;0.0
понимал;33;0.0
никому;33;0.0
ногами;33;0.0
Разве;33;0.0
разговора;33;0.0
любить;33;0.0
любит;33;0.0
сыном;33;0.0
n;32;0.0
дороги;32;0.0
Сони;32;0.0
французы;32;0.0
конце;32;0.0
рада;32;0.0
самое;32;0.0
трудно;32;0.0
вероятно;32;0.0
другом;32;0.0
Ред;32;0.0
какие;32;0.0
смеясь;32;0.0
взяв;32;0.0
господа;32;0.0
Богу;32;0.0
всякий;32;0.0
находился;32;0.0
людьми;32;0.0
неприятно;32;0.0
такая;32;0.0
чувствуя;32;0.0
mais;31;0.0
votre;31;0.0
tr;31;0.0
шагов;31;0.0
мире;31;0.0
всему;31;0.0
десять;31;0.0
стол;31;0.0
дал;31;0.0
света;31;0.0
перебил;31;0.0
радости;31;0.0
стояла;31;0.0
чувства;31;0.0
«Да;31;0.0
вечером;31;0.0
подошла;31;0.0
знали;31;0.0
сами;31;0.0
поле;31;0.0
224;31;0.0
выше;31;0.0
общество;31;0.0
проговорила;31;0.0
Василия;31;0.0
залу;30;0.0
Петя;30;0.0
неожиданно;30;0.0
Петербурга;30;0.0
отцу;30;0.0
мое;30;0.0
часу;30;0.0
действительно;30;0.0
напротив;30;0.0
одном;30;0.0
женщин;30;0.0
гости;30;0.0
кому;30;0.0
улыбка;30;0.0
сражение;30;0.0
генералу;30;0.0
нечего;30;0.0
оттого;30;0.0
стоит;30;0.0
княжну;30;0.0
могут;30;0.0
другую;30;0.0
жалко;30;0.0
странно;30;0.0
внимания;29;0.0
души;29;0.0
Кто;29;0.0
силы;29;0.0
рублей;29;0.0
жил;29;0.0
Сперанского;29;0.0
Соню;29;0.0
женщина;29;0.0
любила;29;0.0
вижу;29;0.0
идет;29;0.0
будут;29;0.0
числе;29;0.0
самые;29;0.0
лицами;29;0.0
крик;29;0.0
мыслей;29;0.0
свидания;29;0.0
твердо;29;0.0
Княгиня;29;0.0
Государь;29;0.0
полковник;29;0.0
moi;29;0.0
величество;29;0.0
состоянии;29;0.0
старался;29;0.0
честь;29;0.0
голосов;29;0.0
нашего;29;0.0
адъютанта;29;0.0
часть;29;0.0
душа;28;0.0
Во;28;0.0
новое;28;0.0
пошла;28;0.0
подъехал;28;0.0
Вдруг;28;0.0
ваш;28;0.0
Соне;28;0.0
принял;28;0.0
bien;28;0.0
Видно;28;0.0
постоянно;28;0.0
русских;28;0.0
бале;28;0.0
вновь;28;0.0
ею;28;0.0
шли;28;0.0
звук;28;0.0
однако;28;0.0
вернулся;28;0.0
желаю;28;0.0
туда;28;0.0
обратилась;28;0.0
К;28;0.0
генерала;28;0.0
слегка;28;0.0
Кроме;28;0.0
сделали;28;0.0
хуже;28;0.0
мгновение;28;0.0
решительно;28;0.0
французски;28;0.0
пожалуйста;28;0.0
нами;28;0.0
иметь;28;0.0
дурно;28;0.0
Очень;28;0.0
подумала;27;0.0
приезда;27;0.0
Борису;27;0.0
обыкновенно;27;0.0
жене;27;0.0
громко;27;0.0
окна;27;0.0
девушка;27;0.0
большую;27;0.0
села;27;0.0
поднял;27;0.0
офицеры;27;0.0
Василья;27;0.0
замуж;27;0.0
держал;27;0.0
лиц;27;0.0
чему;27;0.0
речи;27;0.0
– В;27;0.0
читал;27;0.0
счастие;27;0.0
сыну;27;0.0
Кутузову;27;0.0
движение;27;0.0
просил;27;0.0
рядом;27;0.0
имеет;27;0.0
иначе;27;0.0
231;27;0.0
другими;27;0.0
никак;27;0.0
страха;27;0.0
полковой;27;0.0
столько;27;0.0
сердца;27;0.0
ходить;27;0.0
Один;27;0.0
последние;27;0.0
r;26;0.0
читать;26;0.0
au;26;0.0
велел;26;0.0
внимание;26;0.0
ночи;26;0.0
графине;26;0.0
Несколько;26;0.0
вашего;26;0.0
изредка;26;0.0
мою;26;0.0
мои;26;0.0
считал;26;0.0
дам;26;0.0
Ей;26;0.0
приятно;26;0.0
Долгоруков;26;0.0
человеком;26;0.0
впечатление;26;0.0
первых;26;0.0
Пьером;26;0.0
полкового;26;0.0
нашел;26;0.0
головы;26;0.0
рассказал;26;0.0
боялся;26;0.0
отчего;26;0.0
– Он;26;0.0
неловко;26;0.0
столом;26;0.0
сделала;26;0.0
торопливо;26;0.0
солдата;26;0.0
отцом;26;0.0
M;25;0.0
g;25;0.0
марш;25;0.0
Соней;25;0.0
принять;25;0.0
Павловны;25;0.0
послышались;25;0.0
писал;25;0.0
решил;25;0.0
мундире;25;0.0
заметив;25;0.0
засмеялся;25;0.0
моста;25;0.0
одному;25;0.0
Ростовы;25;0.0
двадцать;25;0.0
Жерков;25;0.0
молодые;25;0.0
грустно;25;0.0
едва;25;0.0
краснея;25;0.0
цепи;25;0.0
людям;25;0.0
четыре;25;0.0
son;25;0.0
226;25;0.0
армия;25;0.0
глупости;25;0.0
вниз;25;0.0
менее;25;0.0
прибавила;25;0.0
возможность;24;0.0
высоко;24;0.0
беспрестанно;24;0.0
сквозь;24;0.0
счастье;24;0.0
войне;24;0.0
женою;24;0.0
выйти;24;0.0
цель;24;0.0
моих;24;0.0
немного;24;0.0
смерть;24;0.0
кем;24;0.0
жена;24;0.0
ходил;24;0.0
году;24;0.0
случае;24;0.0
невозможно;24;0.0
желание;24;0.0
самым;24;0.0
слышались;24;0.0
дядюшки;24;0.0
час;24;0.0
силах;24;0.0
показалось;24;0.0
можем;24;0.0
дети;24;0.0
мнение;24;0.0
человеку;24;0.0
известие;24;0.0
молодых;24;0.0
лицу;24;0.0
меньше;24;0.0
груди;24;0.0
homme;24;0.0
«Я;24;0.0
двумя;24;0.0
одни;24;0.0
tre;24;0.0
казался;24;0.0
чувствовать;24;0.0
будем;24;0.0
обедать;24;0.0
доктор;24;0.0
белом;24;0.0
отвернулся;24;0.0
хорош;24;0.0
обществе;24;0.0
Надо;24;0.0
передней;24;0.0
шаги;24;0.0
заговорил;24;0.0
никакого;24;0.0
виконт;24;0.0
графом;24;0.0
утром;24;0.0
великого;23;0.0
знак;23;0.0
Il;23;0.0
кабинете;23;0.0
хороша;23;0.0
мир;23;0.0
добродетели;23;0.0
счастлив;23;0.0
войны;23;0.0
удовольствием;23;0.0
шла;23;0.0
деревни;23;0.0
сели;23;0.0
отыскивая;23;0.0
волос;23;0.0
которыми;23;0.0
– О;23;0.0
диван;23;0.0
чувством;23;0.0
– Ежели;23;0.0
делали;23;0.0
делает;23;0.0
счастия;23;0.0
ног;23;0.0
волнения;23;0.0
взглянула;23;0.0
другому;23;0.0
вчера;23;0.0
виде;23;0.0
диване;23;0.0
узнать;23;0.0
тело;23;0.0
ка;23;0.0
другу;23;0.0
слышать;23;0.0
большим;23;0.0
faut;23;0.0
лежал;23;0.0
стороне;23;0.0
Тушина;23;0.0
трех;22;0.0
княгини;22;0.0
on;22;0.0
поди;22;0.0
скажет;22;0.0
образ;22;0.0
опустив;22;0.0
зале;22;0.0
ожидал;22;0.0
разве;22;0.0
взяла;22;0.0
платья;22;0.0
русского;22;0.0
цели;22;0.0
передать;22;0.0
мужчины;22;0.0
духа;22;0.0
духе;22;0.0
горе;22;0.0
отвечать;22;0.0
просила;22;0.0
братьев;22;0.0
причины;22;0.0
военного;22;0.0
волка;22;0.0
– Отчего;22;0.0
Опять;22;0.0
сильнее;22;0.0
значит;22;0.0
Мари;22;0.0
заметила;22;0.0
ответил;22;0.0
воли;22;0.0
приехали;22;0.0
пойду;22;0.0
ужасно;22;0.0
услыхал;22;0.0
рука;22;0.0
отъезда;22;0.0
небо;22;0.0
прекрасно;22;0.0
слезами;22;0.0
первую;22;0.0
рот;22;0.0
fait;22;0.0
последний;22;0.0
налево;22;0.0
avec;22;0.0
частью;22;0.0
вместо;22;0.0
представить;22;0.0
Курагин;22;0.0
вышли;22;0.0
кончено;22;0.0
l;21;0.0
верхом;21;0.0
крики;21;0.0
faire;21;0.0
утро;21;0.0
такою;21;0.0
позади;21;0.0
Андреем;21;0.0
кабинета;21;0.0
показалась;21;0.0
движением;21;0.0
спать;21;0.0
Марью;21;0.0
деревню;21;0.0
встала;21;0.0
Александр;21;0.0
кровь;21;0.0
показался;21;0.0
предложение;21;0.0
черными;21;0.0
pauvre;21;0.0
вопросы;21;0.0
службы;21;0.0
почтительно;21;0.0
Зачем;21;0.0
Наполеона;21;0.0
довольно;21;0.0
рук;21;0.0
Генерал;21;0.0
n’est;21;0.0
доктора;21;0.0
делалось;21;0.0
видите;21;0.0
lui;21;0.0
грудь;21;0.0
«�?;21;0.0
можете;21;0.0
удовольствие;21;0.0
остановились;21;0.0
cette;21;0.0
робко;21;0.0
Долоховым;21;0.0
слез;21;0.0
самому;21;0.0
третий;21;0.0
большое;21;0.0
желала;21;0.0
мере;21;0.0
спросить;21;0.0
Курагина;21;0.0
книгу;21;0.0
образом;21;0.0
слушая;20;0.0
нарочно;20;0.0
фигура;20;0.0
ради;20;0.0
Два;20;0.0
командиру;20;0.0
план;20;0.0
новой;20;0.0
верить;20;0.0
guerre;20;0.0
ласково;20;0.0
степени;20;0.0
называл;20;0.0
сравнении;20;0.0
ждать;20;0.0
Александра;20;0.0
гораздо;20;0.0
первой;20;0.0
notre;20;0.0
мама;20;0.0
вслед;20;0.0
гору;20;0.0
молчал;20;0.0
приехать;20;0.0
очки;20;0.0
рассказывал;20;0.0
взглянув;20;0.0
Ростовым;20;0.0
губы;20;0.0
остановил;20;0.0
главнокомандующий;20;0.0
продолжая;20;0.0
кошелек;20;0.0
словами;20;0.0
бог;20;0.0
навсегда;20;0.0
платок;20;0.0
шаг;20;0.0
Уж;20;0.0
маленькую;20;0.0
par;20;0.0
неподвижно;20;0.0
будете;20;0.0
счастлива;20;0.0
думаешь;20;0.0
собаки;20;0.0
qu’il;20;0.0
сих;20;0.0
обе;20;0.0
дни;20;0.0
Тихон;20;0.0
взять;20;0.0
большие;20;0.0
Впереди;20;0.0
рассказывать;20;0.0
кресло;20;0.0
рода;20;0.0
получить;20;0.0
y;19;0.0
ротмистр;19;0.0
жестом;19;0.0
служить;19;0.0
какого;19;0.0
приказания;19;0.0
таком;19;0.0
презрительно;19;0.0
маленький;19;0.0
пишет;19;0.0
холодно;19;0.0
мира;19;0.0
блестящими;19;0.0
мужа;19;0.0
судьба;19;0.0
первое;19;0.0
Данило;19;0.0
французские;19;0.0
угол;19;0.0
отношении;19;0.0
лежала;19;0.0
найти;19;0.0
история;19;0.0
линии;19;0.0
французский;19;0.0
ждал;19;0.0
думаете;19;0.0
видала;19;0.0
дел;19;0.0
мосту;19;0.0
бывало;19;0.0
крыльцо;19;0.0
тон;19;0.0
пожал;19;0.0
правду;19;0.0
русски;19;0.0
jeune;19;0.0
Николаю;19;0.0
Хотя;19;0.0
Для;19;0.0
Москвы;19;0.0
речь;19;0.0
начинал;19;0.0
Мой;19;0.0
редко;19;0.0
этими;19;0.0
свиты;19;0.0
побежал;19;0.0
скажите;19;0.0
Глаза;19;0.0
вставая;19;0.0
посмотрела;19;0.0
жениться;19;0.0
оглядывался;19;0.0
видишь;19;0.0
наша;19;0.0
Дмитриевны;19;0.0
обедом;19;0.0
ваша;19;0.0
имела;19;0.0
244;19;0.0
кверху;19;0.0
мужчина;19;0.0
упал;19;0.0
поднимая;19;0.0
Солдаты;19;0.0
заплакала;19;0.0
лицах;19;0.0
поздно;19;0.0
поцеловала;19;0.0
сначала;19;0.0
увидала;19;0.0
понимать;19;0.0
sont;19;0.0
волосы;19;0.0
Le;18;0.0
говоришь;18;0.0
поскорее;18;0.0
прошли;18;0.0
колонны;18;0.0
большого;18;0.0
отворилась;18;0.0
нежно;18;0.0
делами;18;0.0
судить;18;0.0
дама;18;0.0
угодно;18;0.0
Полковой;18;0.0
старому;18;0.0
писать;18;0.0
плакать;18;0.0
влюблена;18;0.0
необходимо;18;0.0
отношения;18;0.0
направлению;18;0.0
– Mon;18;0.0
показать;18;0.0
десяти;18;0.0
значительно;18;0.0
Болконскому;18;0.0
Билибина;18;0.0
словом;18;0.0
часа;18;0.0
императору;18;0.0
обещал;18;0.0
сани;18;0.0
стыдно;18;0.0
